Code,Date,OpenPrice,HighestPrice,LowestPrice,ClosePrice,Volume,High-Low,Close-Open,close-rsi %3,close-rsi %7,close-rsi %12,close-rsi %26,close-rsi %60,close-ma3,close-ma7,close-ma12,close-ma26,close-ma60,close-bias3,close-bias7,close-bias12,close-bias26,close-bias60,close-wma3,close-wma7,close-wma12,close-wma26,close-wma60,close-es0.0,close-es0.05,close-es0.1,close-es0.15,close-es0.2,close-es0.25,close-es0.3,close-es0.35,close-es0.4,close-es0.45,close-es0.5,close-es0.55,close-es0.6,close-es0.65,close-es0.7,close-es0.75,close-es0.8,close-es0.85,close-es0.9,close-es0.95,di,close-macd5,close-macd10,close-macd15,%K-4,%D-4,slow %D-4,%K-6,%D-6,slow %D-6,%K-8,%D-8,slow %D-8,%K-10,%D-10,slow %D-10,close-momentum5,close-momentum10,close-momentum15,volume_ma3,volume_ma7,volume_ma12,volume_ma26,volume_ma60,volume_ratio_3,volume_ratio_7,volume_ratio_12,volume_ratio_26,volume_ratio_60,Y
53,20140709,26.67,26.74,26.4,26.72,171,0.34,0.05,88.23529412,98.0952381,88.74172185,82.92682927,70.77294686,26.68333333,26.53428571,26.14083333,25.65384615,24.68866667,0.001374141,0.006999031,0.022155631,0.04155922,0.082277968,26.69666667,26.62392857,26.39705128,25.95695157,25.22810383,26.69,26.68753583,26.68507229,26.68246628,26.6795155,26.67594068,26.67136129,26.66526316,26.65695607,26.64551826,26.62972361,26.60794427,26.57801488,26.53702745,26.4809775,26.40402821,26.29659713,26.13914325,25.87720965,25.27499831,26.645,26.6125,26.24825,25.99033333,94.11764706,76.958947,72.35536643,94.11764706,70.19485355,75.00602484,94.11764706,74.80523107,71.79222147,94.11764706,78.79155328,64.80803616,0.16,1.04,1.21,166.6666667,242.4285714,169.75,133.7692308,108.0833333,1.026,0.705362404,1.00736377,1.278320874,1.582112567,0
53,20140710,26.72,26.78,26.69,26.7,161,0.09,-0.02,80,97.97979798,89.54248366,83.10344828,70.7376058,26.70333333,26.61,26.245,25.71961538,24.74316667,-0.000124828,0.003382187,0.017336636,0.038118168,0.079085808,26.705,26.66535714,26.48307692,26.03444444,25.29404918,26.72,26.71837679,26.71650723,26.71436994,26.7119031,26.70898517,26.70540839,26.70084211,26.69478243,26.68648322,26.67486181,26.65836935,26.63480893,26.60106784,26.55268425,26.48302115,26.38127771,26.22627176,25.96148869,25.3472484,26.7175,26.6545,26.35575,26.07,11.11111111,61.6332765,69.90449016,11.11111111,65.38003874,73.27568411,11.11111111,66.53502905,72.82319248,11.11111111,70.95529597,66.41331215,0.04,1.02,1.18,178.3333333,241.8571429,179.5833333,138.5384615,107.6666667,0.902803738,0.665682221,0.896519722,1.162132149,1.495356037,0
53,20140711,26.82,26.91,26.56,26.6,114,0.35,-0.22,80,93.44262295,91.94630872,81.31868132,70.06134969,26.67333333,26.65285714,26.3475,25.78730769,24.79766667,-0.002749313,-0.00198317,0.009583452,0.031515206,0.07268157,26.65333333,26.66285714,26.53769231,26.09965812,25.35492896,26.7,26.70091884,26.70165072,26.70215549,26.70238062,26.70224629,26.70162252,26.70029474,26.69791297,26.69391745,26.6874309,26.67710314,26.66088536,26.6356941,26.59687897,26.53726587,26.44502216,26.297331,26.03533982,25.41488598,26.6675,26.6625,26.4585,26.14616667,11.42857143,41.6643324,63.00485612,11.42857143,55.06257842,69.11723205,11.42857143,55.46360048,71.544309,11.42857143,62.09815311,67.03287386,-0.04,0.83,1.09,148.6666667,231.7142857,180.8333333,140.7307692,108.5,0.766816143,0.491985203,0.630414747,0.810057393,1.050691244,1
53,20140714,26.56,26.76,26.56,26.73,117,0.2,0.17,20,75.86206897,90.72847682,82.8358209,70.06134969,26.67666667,26.67714286,26.435,25.85653846,24.85466667,0.00199925,0.001981364,0.011159448,0.03378107,0.075451961,26.68166667,26.68214286,26.59653846,26.16948718,25.41828415,26.6,26.60504594,26.61016507,26.61532332,26.62047612,26.62556157,26.63048675,26.63510316,26.63916519,26.64226285,26.64371545,26.64240673,26.63653122,26.62320116,26.59781528,26.5529494,26.47601773,26.34273135,26.09180584,25.47414168,26.695,26.683,26.554,26.225,85,50.4143324,57.66772207,85,57.16027957,65.78228271,85,61.08860048,70.34355051,85,62.87088039,67.65698102,0.04,0.56,1.28,130.6666667,191.2857143,178.8333333,144.4615385,109.1166667,0.895408163,0.611650485,0.654240447,0.809904153,1.072246831,1
53,20140715,26.75,26.83,26.74,26.78,43,0.09,0.03,52,68.88888889,89.47368421,83.08823529,70.70217918,26.70333333,26.69428571,26.52666667,25.91615385,24.9065,0.002871052,0.00321096,0.009550138,0.033332344,0.075221328,26.73333333,26.70785714,26.64961538,26.23789174,25.48140984,26.73,26.7237523,26.71801651,26.7127985,26.70809522,26.70389039,26.70014603,26.69678611,26.69366608,26.69051828,26.68685773,26.6818237,26.67391873,26.66058076,26.6374707,26.59721205,26.52681419,26.40082165,26.15562525,25.5369346,26.7825,26.7015,26.624,26.3145,44.44444444,37.99603175,47.92699326,44.44444444,49.35029567,61.38721528,44.44444444,57.47748937,68.30314556,44.44444444,57.31532483,67.72553263,0.06,0.48,1.41,91.33333333,133.5714286,181.5,136.6153846,108.4666667,0.47080292,0.321925134,0.236914601,0.314752252,0.396435157,0
53,20140716,26.74,26.74,26.48,26.49,65,0.26,-0.25,64.28571429,65,89.85507246,81.37651822,69.55974843,26.66666667,26.67285714,26.58666667,25.96615385,24.9525,-0.006625,-0.006855551,-0.003635908,0.020174191,0.061617072,26.62666667,26.65678571,26.64397436,26.28039886,25.53332787,26.78,26.77718761,26.77380165,26.76991977,26.76561904,26.7609726,26.75604381,26.75087514,26.74546643,26.73973323,26.73342886,26.72600304,26.71635124,26.70237749,26.68022949,26.64290904,26.57745135,26.4576984,26.21806273,25.59908787,26.55,26.6825,26.6475,26.393,3.846153846,36.17979243,41.56362224,3.846153846,41.65798798,56.46767232,3.846153846,48.90653446,65.03646823,3.846153846,53.69994022,67.03254577,-0.21,-0.07,0.81,75,124.8571429,183.0833333,127.4230769,108.6,0.866666667,0.520594966,0.355029586,0.510111681,0.598526703,0
53,20140717,26.39,26.39,26.09,26.09,32,0.3,-0.3,38.29787234,38.80597015,72.78481013,73.89705882,66.87041565,26.45333333,26.58714286,26.58,26.00269231,24.9915,-0.013734879,-0.018698619,-0.018434913,0.00335764,0.043954945,26.33833333,26.51107143,26.5675641,26.28957265,25.57062295,26.49,26.50435938,26.51838017,26.53198797,26.54512381,26.55774315,26.56981314,26.5813063,26.59218657,26.60237995,26.61171443,26.61980167,26.62581074,26.62804537,26.62316064,26.60468178,26.55996108,26.46254364,26.24525645,25.64363347,26.165,26.572,26.61325,26.42783333,0,33.32264957,39.47820154,0,25.97171347,49.09714898,0,37.49349099,59.66381264,0,46.36660688,65.28029966,-0.51,-0.57,0.41,46.66666667,100.4285714,172,127.8076923,107.2666667,0.685714286,0.318634424,0.186046512,0.250376166,0.298321939,1
53,20140718,25.94,26.13,25.9,26.13,31,0.23,0.19,6.756756757,20.58823529,47.46835443,65.4723127,63.6682243,26.23666667,26.50285714,26.56583333,26.03538462,25.02833333,-0.004065557,-0.014068564,-0.016405784,0.003634107,0.044016781,26.17666667,26.39678571,26.49833333,26.29900285,25.60795082,26.09,26.11071797,26.13283802,26.15629819,26.18102476,26.20693579,26.23394394,26.2619572,26.29087463,26.32057098,26.35085722,26.38139092,26.41148645,26.43972949,26.46321245,26.47601133,26.46596886,26.40666209,26.22973081,25.6659518,26.0725,26.453,26.55775,26.45666667,100,37.07264957,36.14278083,100,40.78652829,44.99823057,100,43.74349099,55.68918336,100,49.12522757,63.07977768,-0.6,-0.51,0.36,42.66666667,80.42857143,159.1666667,127.4230769,105.9166667,0.7265625,0.385435169,0.194764398,0.243284033,0.292682927,1
53,20140721,26.31,26.36,26.31,26.33,92,0.05,0.02,5.479452055,21.3592233,44.29530201,64.30976431,63.10794781,26.18333333,26.45,26.54666667,26.07576923,25.06983333,0.005601528,-0.004536862,-0.008161728,0.009749694,0.050266256,26.22333333,26.35357143,26.46205128,26.32082621,25.65062842,26.13,26.1290359,26.1302838,26.13394473,26.14020495,26.14923395,26.16118318,26.17618502,26.19434985,26.21575694,26.24042861,26.268265,26.29889187,26.33132417,26.36324871,26.3895085,26.39877509,26.36516278,26.21975773,25.68915421,26.3325,26.3805,26.53175,26.49616667,40,35.96153846,35.63415751,40,45.54843305,43.41253967,40,36.9787851,50.96087762,40,43.99479279,59.93801723,-0.45,-0.36,0.16,51.66666667,70.57142857,133.5,128.8461538,107.0666667,1.780645161,1.303643725,0.689138577,0.714029851,0.859277709,1
53,20140722,26.32,26.55,26.28,26.39,41,0.27,0.07,37.5,34.7107438,41.95804196,66.5615142,64.56140351,26.28333333,26.42,26.52416667,26.11807692,25.12033333,0.004058339,-0.001135503,-0.00505828,0.010411298,0.050543385,26.32666667,26.33857143,26.43794872,26.34410256,25.69391257,26.33,26.31995179,26.31002838,26.30059171,26.29204099,26.28480849,26.27935495,26.27616476,26.27573994,26.27859062,26.2852143,26.29604575,26.31133512,26.33086071,26.3532741,26.37463137,26.38502007,26.35988836,26.23078196,25.7211965,26.4025,26.3045,26.503,26.5175,40.74074074,45.18518519,37.8855057,40.74074074,38.17188984,40.24780805,40.74074074,40.68248881,47.72931009,40.74074074,43.06886686,56.82866419,-0.1,-0.33,0.09,54.66666667,60.14285714,99.66666667,119.0769231,105.65,0.75,0.681710214,0.411371237,0.344315245,0.388073829,1
53,20140724,26.56,26.69,26.52,26.69,111,0.17,0.13,100,41.02564103,40.28776978,67.08074534,68.63468635,26.47,26.41428571,26.52833333,26.17,25.17216667,0.008311296,0.010438075,0.006094113,0.01987008,0.060298081,26.53,26.40607143,26.46346154,26.38646724,25.74537705,26.39,26.38649759,26.38200284,26.37658876,26.3704082,26.36370212,26.35680649,26.35015767,26.34429598,26.33986578,26.33760715,26.33832516,26.34280107,26.35155946,26.36429187,26.37847353,26.38601606,26.36440511,26.24670376,25.75463667,26.6475,26.324,26.50325,26.53966667,100,70.18518519,47.1011396,100,47.4311491,39.92795029,100,51.75391738,47.2655997,100,43.65710216,53.31521908,0.6,-0.01,0.13,81.33333333,59.28571429,98.41666667,122.1153846,105.65,1.364754098,1.872289157,1.127857748,0.908976378,1.050638902,0
53,20140725,26.26,26.39,25.96,26.15,18,0.43,-0.11,100,48.50746269,51.49700599,69.45244957,68.94031669,26.41,26.32428571,26.48333333,26.20423077,25.214,-0.009844756,-0.00662072,-0.012586532,-0.002069542,0.037122234,26.37,26.34,26.40525641,26.38498575,25.77743716,26.69,26.67482488,26.65920028,26.64298831,26.62608164,26.60842553,26.59004195,26.57105518,26.55171839,26.5324396,26.51380358,26.49657884,26.48168064,26.47001365,26.46200431,26.45635515,26.44681285,26.41324434,26.29103338,25.80140484,26.1625,26.3235,26.44775,26.51666667,44.18604651,56.23169681,51.89090141,44.18604651,54.15446454,42.01069638,44.18604651,46.65217319,45.46104629,44.18604651,46.9645957,50.91614905,0.02,-0.45,-0.51,56.66666667,55.71428571,83,118.6923077,104.4166667,0.317647059,0.323076923,0.21686747,0.151652625,0.172386273,1
53,20140728,26.11,26.21,26.01,26.18,36,0.2,0.07,40,32.78688525,37.5,61.32315522,64.44188723,26.34,26.28,26.43833333,26.23,25.2585,-0.006074412,-0.003805175,-0.009771166,-0.001906214,0.036482768,26.255,26.30392857,26.35858974,26.38319088,25.80910929,26.15,26.17624124,26.20092003,26.22394825,26.24521633,26.26460638,26.28201258,26.29736931,26.31068736,26.32209782,26.33190179,26.34061836,26.34900839,26.35800887,26.36840302,26.37976636,26.38745028,26.37375769,26.27693005,25.8188346,26.145,26.338,26.3955,26.4845,85,67.48169681,59.770941,85,68.32113121,49.06893267,85,51.72161764,44.74156232,85,54.32173855,50.13850759,-0.15,-0.55,-0.46,55,51.57142857,71.75,116.3076923,103.75,0.654545455,0.698060942,0.50174216,0.30952381,0.346987952,0
53,20140729,26.28,26.28,25.88,25.88,39,0.4,-0.4,37.93103448,40.12738854,37.5,59.0296496,65.54132712,26.07,26.25,26.37,26.24384615,25.294,-0.007288071,-0.014095238,-0.018581722,-0.013864056,0.02316755,26.025,26.20392857,26.27269231,26.35726496,25.82948634,26.18,26.17981206,26.182092,26.18659224,26.19304327,26.2011516,26.21060378,26.22107926,26.23227494,26.24394402,26.25595089,26.2683401,26.28140503,26.29570577,26.31188211,26.32982477,26.34596022,26.34469404,26.26723704,25.83689287,25.98,26.2675,26.324,26.44366667,0,57.29651163,62.79877261,0,51.65446454,50.88025538,0,51.24084841,45.03335156,0,45.82173855,48.43359341,-0.51,-0.9,-0.81,31,52.57142857,61.58333333,117.5769231,104.0166667,1.258064516,0.741847826,0.633288227,0.331697743,0.374939913,1
53,20140730,25.95,25.95,25.95,25.95,13,0,0,3.448275862,42.85714286,33.19672131,54.5,62.31213873,26.00333333,26.22428571,26.31583333,26.26076923,25.332,-0.002051019,-0.010459225,-0.013901643,-0.011833973,0.024396021,25.965,26.12892857,26.20807692,26.33549858,25.85099454,25.88,25.8949906,25.9102092,25.92598884,25.94260865,25.9602879,25.97918113,25.99937774,26.02090998,26.04377481,26.06797545,26.09358705,26.12084302,26.15020875,26.18231748,26.21736858,26.25276818,26.27498993,26.22851334,25.83904822,25.95,26.177,26.24075,26.39433333,0,32.29651163,53.32660422,0,44.98779788,50.78681618,0,51.24084841,46.75177124,0,41.37729411,46.83979034,-0.74,-0.54,-0.77,29.33333333,50,53.16666667,113.4615385,103.0833333,0.443181818,0.26,0.244514107,0.114576271,0.12611156,0
53,20140731,25.95,25.95,25.46,25.46,21,0.49,-0.49,25,44,36.51452282,55.41871921,63.19444444,25.76333333,26.1,26.21,26.26115385,25.3585,-0.011773839,-0.024521073,-0.028615032,-0.030507184,0.004002603,25.69333333,25.93785714,26.07641026,26.27618234,25.85519126,25.95,25.94724953,25.94602092,25.94639833,25.94852173,25.95257197,25.95875434,25.96728221,25.97836399,25.99219866,26.00898772,26.02897288,26.05250581,26.08013569,26.11262223,26.15052643,26.19221454,26.22624144,26.200662,25.84459581,25.5825,25.964,26.144,26.3235,0,21.25,44.58118002,0,38.19767442,50.79111361,0,38.74084841,46.12644092,0,40.99267873,45.56906419,-0.69,-0.63,-1.24,24.33333333,39.85714286,45.16666667,112.6153846,99.91666667,0.863013699,0.52688172,0.464944649,0.18647541,0.210175146,0
53,20140801,25.33,25.46,25.1,25.46,64,0.36,0.13,8.139534884,25.69832402,27.07581227,50.11135857,58.90257559,25.62333333,25.96714286,26.1,26.26461538,25.38433333,-0.006374398,-0.019530175,-0.024521073,-0.030634958,0.002980841,25.54166667,25.77785714,25.96102564,26.21683761,25.85851913,25.46,25.48436248,25.50860209,25.53295975,25.55770435,25.58314299,25.6096263,25.63754877,25.6673456,25.6994894,25.73449386,25.77293508,25.81550349,25.8630882,25.91683556,25.97789483,26.04577163,26.11130523,26.1265958,25.82536602,25.37,25.8055,26.0645,26.23366667,100,25,33.96075581,100,38.19767442,49.25220117,100,46.24084841,47.28419883,100,50.99267873,46.03167137,-0.72,-0.67,-1.14,32.66666667,43.14285714,46.91666667,111.2692308,99.88333333,1.959183673,1.483443709,1.364120782,0.575181473,0.640747539,1
53,20140804,25.51,25.68,25.43,25.68,28,0.25,0.17,12.5,23.12138728,25.73529412,51.02040816,58.71766029,25.53333333,25.82285714,26.0325,26.26461538,25.41233333,0.005744125,-0.005532197,-0.013540766,-0.022258669,0.010532943,25.57,25.70607143,25.89641026,26.17353276,25.86821311,25.46,25.46121812,25.46486021,25.47094396,25.47954087,25.49078575,25.50488789,25.52214207,25.54293824,25.56777023,25.59724693,25.6321143,25.67330209,25.72200733,25.77978489,25.84842112,25.92861731,26.01360944,26.05993622,25.80709772,25.6175,25.7,26.019,26.16366667,100,50,32.13662791,100,47.5,48.14312374,100,53.64825581,48.90491971,100,50.99267873,46.21841649,-0.2,-0.65,-1.05,37.66666667,31.28571429,43.83333333,106.9230769,96.51666667,0.743362832,0.894977169,0.63878327,0.261870504,0.290105336,0
53,20140805,25.76,25.76,25.51,25.51,9,0.25,-0.25,30.98591549,19.39393939,34.71698113,50,59.31263858,25.55,25.73142857,25.98416667,26.25807692,25.44283333,-0.001565558,-0.008605374,-0.018248292,-0.028489403,0.002639905,25.55833333,25.62785714,25.81602564,26.11763533,25.8714153,25.68,25.66906091,25.65848602,25.64864159,25.63990817,25.63269644,25.62746637,25.62474972,25.6251753,25.6294966,25.63862347,25.65366286,25.67598126,25.70730476,25.74984943,25.80631584,25.87889385,25.96356803,26.0219426,25.80074284,25.5725,25.6185,25.943,26.08883333,0,50,36.5625,0,33.33333333,42.3118241,0,41.14825581,47.57921201,0,46.99267873,46.51820508,-0.44,-0.88,-1.27,33.66666667,30,41.91666667,106.8461538,96.2,0.267326733,0.3,0.21471173,0.084233261,0.093555094,1
53,20140806,25.49,26.35,25.27,26.35,97,1.08,0.86,56.41025641,25,38.01652893,48.10690423,60.3156708,25.84666667,25.75571429,26.0025,26.28038462,25.48916667,0.01947382,0.023073936,0.0133641,0.002648948,0.033772518,25.95833333,25.7825,25.87230769,26.12444444,25.90115847,25.51,25.51795305,25.5248486,25.53079624,25.53598163,25.54067411,25.54523991,25.5501624,25.55607012,25.56377347,25.57431173,25.58901457,25.60958875,25.6382481,25.6778946,25.73223688,25.80511508,25.89553282,25.97074834,25.78620569,26.08,25.6445,25.91075,26.042,100,75,50,100,50,42.03608001,100,48.125,47.76331536,100,52.91860465,47.50317886,0.89,-0.34,-0.14,44.66666667,38.71428571,47.41666667,108.8076923,96.96666667,2.171641791,2.505535055,2.0456942,0.891481089,1.000343761,0
53,20140807,26.39,26.39,25.21,26.3,76,1.18,-0.09,86.17886179,54.06698565,53.41614907,55.53435115,64.47916667,26.05333333,25.81571429,26,26.28538462,25.5345,0.009467758,0.018759338,0.011538462,0.000556027,0.029979048,26.185,25.91857143,25.91807692,26.12589744,25.92774317,26.35,26.30839765,26.26748486,26.22711944,26.18719633,26.14766853,26.10857197,26.07005684,26.03242805,25.99619806,25.96215587,25.93145802,25.90575325,25.88736126,25.87952622,25.88667766,25.91409206,25.9637029,26.00867351,25.81439541,26.05,25.738,25.851,26.00866667,92.37288136,73.09322034,62.02330508,92.37288136,65.39548023,45.4373604,92.37288136,49.04661017,47.42893943,92.37288136,52.15589279,48.35305793,0.84,0.15,0.21,60.66666667,44,46.08333333,105.3846154,96.78333333,1.252747253,1.727272727,1.649186257,0.721167883,0.78525917,0
53,20140808,25.07,25.6,25.07,25.6,63,0.53,0.53,79.24528302,61.41304348,49.51140065,51.32924335,64.10788382,26.08333333,25.76571429,25.93416667,26.25846154,25.562,-0.018530351,-0.006431581,-0.01288519,-0.025076166,0.001486582,25.95833333,25.86464286,25.85653846,26.07512821,25.92989071,26.3,26.30041988,26.29674849,26.28906792,26.27743927,26.26191713,26.24257159,26.21951989,26.19297122,26.16328913,26.13107793,26.09730191,26.06345195,26.03178482,26.00566835,25.99000824,25.99127365,26.01414746,26.03780616,25.83867564,25.4675,25.7575,25.7815,25.96216667,100,73.09322034,67.79661017,100,82.06214689,52.74810581,100,61.54661017,48.71715965,100,57.73728814,49.43032717,-0.08,-0.58,-0.53,78.66666667,51.14285714,47.91666667,100.6923077,96.91666667,0.800847458,1.231843575,1.314782609,0.625668449,0.650042992,1
53,20140811,25.34,25.82,25.34,25.82,26,0.48,0.48,52.83018868,42.91497976,39.35309973,43.58974359,58.27482447,25.90666667,25.81714286,25.86166667,26.23,25.5915,-0.003345342,0.000110668,-0.001611136,-0.015630957,0.008928746,25.82666667,25.87821429,25.83897436,26.04264957,25.93834973,25.6,25.63502099,25.66967485,25.70336019,25.73548785,25.76547928,25.79277148,25.81683196,25.83718849,25.85348011,25.86553897,25.87351605,25.87807117,25.88066013,25.88396785,25.89250618,25.91301892,25.95202534,25.99402554,25.82674186,25.7,25.774,25.737,25.93733333,100,98.09322034,79.81991525,100,82.06214689,60.05885122,100,74.04661017,51.56787987,100,59.23728814,49.92188213,0.31,-0.06,-0.51,55,51.85714286,40.83333333,86.30769231,94.53333333,0.472727273,0.50137741,0.636734694,0.301247772,0.275035261,0
53,20140812,25.82,25.82,25.82,25.82,3,0,0,22.68041237,58.18181818,38.01652893,43.17343173,58.77106046,25.74666667,25.86857143,25.83416667,26.19769231,25.62516667,0.002848265,-0.001877623,-0.000548369,-0.014417007,0.007603203,25.78333333,25.87892857,25.8325641,26.0122792,25.94584153,25.82,25.81075105,25.80496748,25.80250403,25.80309757,25.80636982,25.81183144,25.81889119,25.8268754,25.83506605,25.84276948,25.84943383,25.8548427,25.85942909,25.86477749,25.87437964,25.89441514,25.93222154,25.97662299,25.82640476,25.82,25.8235,25.721,25.90316667,100,98.09322034,85.59322034,100,82.06214689,65.81920904,100,86.54661017,57.54360009,100,69.23728814,52.26343709,-0.53,-0.13,-0.57,30.66666667,43.14285714,39.58333333,69.23076923,93.86666667,0.097826087,0.069536424,0.075789474,0.043333333,0.031960227,0
53,20140813,25.53,25.77,25.48,25.77,15,0.29,0.24,23.91304348,58.18181818,44.66019417,42.10526316,60.26422764,25.80333333,25.88142857,25.8,26.16423077,25.65316667,-0.001291823,-0.004305349,-0.001162791,-0.015067547,0.004554344,25.795,25.85428571,25.82269231,25.98059829,25.95059016,25.82,25.81953755,25.81849675,25.8173756,25.81661951,25.81659246,25.81754943,25.81961192,25.82275016,25.82677972,25.83138474,25.83618861,25.84090562,25.84562891,25.85134425,25.86078473,25.87953211,25.91538831,25.96096069,25.82608453,25.6975,25.747,25.69575,25.85616667,100,100,92.31991525,100,98.72881356,76.71845574,100,86.54661017,62.58182031,100,79.23728814,56.04943649,-0.53,0.31,-0.92,14.66666667,41.28571429,37.83333333,64.96153846,92.95,1.022727273,0.363321799,0.396475771,0.230905861,0.161377084,1
53,20140814,25.78,26.11,25.78,25.95,11,0.33,0.17,81.48148148,52.21674877,43.40836013,41.86915888,58.75,25.84666667,25.94428571,25.80583333,26.13576923,25.68133333,0.003997937,0.000220252,0.005586592,-0.007107854,0.010461554,25.86833333,25.87142857,25.84576923,25.96472934,25.9603224,25.77,25.77247688,25.77484967,25.77710634,25.7793239,25.78164811,25.78426483,25.78736417,25.79110006,25.79555087,25.80069237,25.80640373,25.81254337,25.81915879,25.82694097,25.83808855,25.85762569,25.89358006,25.94186462,25.8232803,25.9475,25.7265,25.73225,25.8095,51.51515152,87.87878788,96.01630714,51.51515152,90.64800548,83.49312332,51.51515152,80.48600411,65.93653885,51.51515152,84.38880329,60.38904894,0.35,0.49,-0.2,9.666666667,41.57142857,35.5,57.57692308,91.43333333,1.137931034,0.264604811,0.309859155,0.191048764,0.120306234,0
53,20140815,25.88,25.88,25.86,25.86,16,0.02,-0.02,78.26086957,60.78431373,51.17056856,43.24817518,58.79292404,25.86,25.87428571,25.79833333,26.10269231,25.7125,0,-0.00055212,0.002390335,-0.009297597,0.005736509,25.875,25.85035714,25.85410256,25.94430199,25.96618033,25.95,25.94112384,25.93248497,25.92406595,25.91586478,25.90791203,25.90027945,25.89307746,25.88644003,25.88049789,25.87534619,25.87102205,25.86752602,25.86495321,25.86385868,25.86606641,25.87610055,25.90204305,25.94267816,25.82961628,25.865,25.806,25.78175,25.78966667,0,62.87878788,87.21269902,0,75.25252525,85.13596416,0,80.48600411,70.85375738,0,74.38880329,62.7286614,0.04,0.18,-0.32,14,30,35.75,51.61538462,89.66666667,1.142857143,0.533333333,0.447552448,0.309985097,0.178438662,0
53,20140818,25.86,25.86,25.78,25.78,21,0.08,-0.08,56.25,31.00775194,48.50498339,42.23826715,59.91516437,25.86333333,25.8,25.825,26.06730769,25.736,-0.003222065,-0.000775194,-0.001742498,-0.011021763,0.001709667,25.835,25.82678571,25.85128205,25.92039886,25.96839344,25.86,25.86405619,25.8672485,25.86960989,25.87117296,25.87197801,25.87208383,25.87157711,25.87057601,25.86922405,25.86767309,25.86606213,25.86451561,25.86321959,25.86270108,25.86454981,25.87288044,25.8957366,25.93441034,25.83113547,25.8,25.826,25.8,25.76666667,0,37.87878788,72.15909091,0,58.58585859,81.22324944,0,67.98600411,73.3363829,0,64.38880329,64.06827386,-0.04,0.27,-0.1,16,22.14285714,35.75,46.23076923,88.65,1.3125,0.948387097,0.587412587,0.454242928,0.236886633,1
53,20140819,26.03,26.61,25.86,26.21,147,0.75,0.18,51.42857143,30.3030303,56.15384615,41.78571429,57.72179628,25.95,25.88714286,25.8875,26.05230769,25.76633333,0.010019268,0.012471718,0.01245775,0.006052911,0.017218851,26.00833333,25.92928571,25.91051282,25.93096866,25.98393443,25.78,25.78420281,25.78872485,25.79344148,25.79823459,25.8029945,25.80762515,25.81205199,25.8162304,25.82015082,25.82383655,25.82733417,25.83070937,25.83409273,25.83789075,25.84341236,25.85430435,25.87837611,25.91896931,25.8285787,26.2225,25.9065,25.865,25.78283333,46.66666667,24.54545455,53.29545455,46.66666667,49.6969697,75.82905324,46.66666667,62.27272727,74.98964753,46.66666667,69.05546995,66.27455298,0.44,-0.14,0.26,61.33333333,34.14285714,42.66666667,47.5,90.68333333,2.39673913,4.305439331,3.4453125,3.094736842,1.621025547,0
53,20140820,26.21,26.21,26.1,26.1,25,0.11,-0.11,71.66666667,79.04761905,62.37623762,46.71163575,59.53878407,26.03,25.92714286,25.9225,26.02807692,25.79216667,0.002689205,0.006667034,0.006847333,0.002763288,0.011935148,26.08333333,25.9825,25.94320513,25.93450142,25.99487432,26.21,26.18871014,26.16787248,26.14751622,26.12764692,26.10824863,26.08928755,26.0707182,26.05249216,26.03456787,26.01691827,25.99953379,25.98242562,25.96566028,25.94952353,25.93505927,25.92544348,25.92811969,25.94807238,25.84764976,26.1275,25.9925,25.86975,25.79466667,0,11.66666667,34.24242424,0,33.03030303,67.65707927,0,49.77272727,73.51791217,0,59.05546995,66.88823951,0.15,-0.2,0.64,64.33333333,34,42.41666667,43.96153846,90.55,0.388601036,0.735294118,0.589390963,0.568678915,0.276090558,1
53,20140821,26.1,26.35,25.85,26.35,61,0.5,0.25,69.35483871,64.89361702,57.19178082,44.67005076,58.16649104,26.22,26.00285714,25.9925,26.01153846,25.8225,0.004958047,0.013350181,0.013753967,0.013011977,0.020427921,26.24333333,26.08821429,26.00897436,25.95834758,26.01316393,26.1,26.10443551,26.10678725,26.10712743,26.10552938,26.10206216,26.09678626,26.08975137,26.08099686,26.07055554,26.05845914,26.04474359,26.02945537,26.01267918,25.99466647,25.97629445,25.96035478,25.95390174,25.96326514,25.86026727,26.225,26.048,25.88725,25.8375,100,36.66666667,27.68939394,100,33.03030303,56.70732751,100,49.77272727,70.48367681,100,59.81818182,67.65446841,0.49,0.75,0.89,77.66666667,42.28571429,46.75,44.65384615,91.08333333,0.785407725,1.442567568,1.304812834,1.366063738,0.669716377,0
53,20140822,26.3,26.3,26.03,26.29,17,0.27,-0.01,86.07594937,72.26890756,64,46.4811784,59.36213992,26.24666667,26.07714286,25.9875,26.00384615,25.84783333,0.001651003,0.008162594,0.011640212,0.011004289,0.017106527,26.27833333,26.16,26.05474359,25.97897436,26.0284918,26.35,26.33772178,26.32567872,26.31356912,26.30110588,26.28801554,26.27403588,26.25891298,26.24239875,26.22424999,26.20422957,26.18210897,26.15767322,26.13074147,26.10126653,26.06972084,26.03828383,26.01331648,26.00193862,25.88475391,26.2275,26.1205,25.96325,25.89466667,96.2962963,60.74074074,33.40488215,96.2962963,40.49382716,48.34829779,96.2962963,49.30976431,65.82907108,96.2962963,59.44781145,67.82552074,0.51,0.47,0.61,34.33333333,42.57142857,40.08333333,42.80769231,88.66666667,0.495145631,0.399328859,0.424116424,0.397124888,0.191729323,0
